_costPrice,_carriage,_carriageKnown,_profit,_marginPct,_supplier,_supplierSku,_marketplacePermitted,_stockQty,_photoCount,Title,Description,KaikuCategory,eBayCategoryID,ConditionID,StartPrice,Quantity,Format,Duration,Location,PostalCode,HandlingTimeDays,CustomLabel,EAN,MPN,C:Brand,C:Colour,C:Material,C:Room,C:Style,C:Length,C:Width,C:Height,C:Unit,C:Weight,PicURLs
36.40,2.99,yes,46.50,53.2,"AW Dropship","",NOT PERMITTED — ask supplier,26,5,"Albasia wood Natural Wooden Beer Barrel Storage Stool","<p>A handcrafted Albasia wood barrel-shaped storage stool, 38cm tall and 32cm diameter, 2kg.</p><ul><li>Weight: 2kg</li><li>Material: Albasia wood, Metal, Wood</li><li>Colour: Natural, Whitewash</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",rustic-reclaimed-furniture,FILL,1000,87.40,5,FixedPrice,GTC,Bourne End,SL8 5NF,4,"KK-RECL-NATURAL-NAT-001",5056368333750,,"Kaiku","Natural","Albasia wood","Living room","Stool",,,,cm,2kg,"https://cdn.sanity.io/images/huh1e45n/production/9d67028757f8fa7ee43ffe0eee11d8ab557744c8-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/6ee8c9ed73d4b90ffcc37ee873bd61702706e883-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/2474f55cba5285eb83f708e0ed551797f1179b92-2000x2000.avif | https://cdn.sanity.io/images/huh1e45n/production/11254ab46cb62143a0608cf6a7ac604e27b73116-616x616.jpg | https://cdn.sanity.io/images/huh1e45n/production/f448e9c3a3c4a194332fe0db62f20df6548879f7-2000x2000.jpg"
10.00,2.99,yes,15.37,53.0,"AW Dropship","WaterF-09",NOT PERMITTED — ask supplier,5,2,"Tabletop Water Feature - Cascading Pots","<p>Embrace the tranquillity of the outdoors with our Tabletop Water Feature - Cascading Pots, crafted from sustainable materials to add a handcrafted, rustic charm to your outdoor space.</p><ul><li>Weight: 0.81kg</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",water-features,FILL,1000,29.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-WATR-TABLETOP-007",5056368346330,,"Kaiku","","","","Rustic",,,,cm,0.81kg,"https://cdn.sanity.io/images/huh1e45n/production/b4b39f489c5547c39d56f8191dd1fe6f613e11ea-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/4cc89ff290300df2e86710199e7e3dfa8242d920-1083x753.jpg"
12.65,2.99,yes,17.65,51.9,"AW Dropship","WaterF-10",NOT PERMITTED — ask supplier,60,2,"Tabletop Water Feature - Golden Buddha & Pots 16x22cm","<p>This captivating Tabletop Water Feature features a golden Buddha surrounded by pots. Crafted with care, its unique design adds a touch of harmony to any setting.</p><ul><li>Dimensions: 16 x 21.5 x 12.5 cm</li><li>Weight: 0.91kg</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",water-features,FILL,1000,34.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-WATR-TABLETOP-008",5056368346347,,"Kaiku","","","","Zen",16,21.5,12.5,cm,0.91kg,"https://cdn.sanity.io/images/huh1e45n/production/86d32d2973b22b176876a2dc9d4ea93ceb935fd8-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/4cc89ff290300df2e86710199e7e3dfa8242d920-1083x753.jpg"
17.80,2.99,yes,23.34,51.9,"AW Dropship","WaterF-11",NOT PERMITTED — ask supplier,89,2,"Tabletop Water Feature - Elephants & Palm Tree 20x25cm","<p>The Tabletop Water Feature - Elephants & Palm Tree adds a delightful touch of handcrafted artistry to your space with its rustic design.</p><ul><li>Dimensions: 19.5 x 25 x 19.5 cm</li><li>Weight: 1.54kg</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",water-features,FILL,1000,45.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-WATR-TABLETOP-009",5056368346354,,"Kaiku","","","","Rustic",19.5,25,19.5,cm,1.54kg,"https://cdn.sanity.io/images/huh1e45n/production/51f56e5c45f92950107fd3c3fac78c8142374a2e-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/4cc89ff290300df2e86710199e7e3dfa8242d920-1083x753.jpg"
20.46,,NO — margin overstated,22.68,51.5,"Premier Housewares","1102244",NOT PERMITTED — ask supplier,,8,"Cassini Tri Fold White LED Table Mirror 18x6cm","<p>A table mirror in polystyrene and glass, 18 x 6 x 28cm. Arrives assembled.</p><ul><li>Dimensions: 18 x 6 x 28 cm</li><li>Colour: White</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",mirrors,FILL,1000,44.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-MIR-CASSINI-005",5018705981581,,"Kaiku","White","","","Modern",18,6,28,cm,,"https://cdn.sanity.io/images/huh1e45n/production/f6824721d1cd4999ffe995e9f2cd2e1b0de4e641-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/137ff3a69128cc27554d29fd122f0b1160b7f76d-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/c0c17f9835abd31761ef969c6f12e00a8950af57-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/f8f1e2c20b54c456948699c36d152161b33308f0-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/62137f5772485e9b85907dc85c16c57335286fde-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/c361ba973f6b95f0253fed3928897f749343d152-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/0cde0d3763a58e4964ecc80df1f7e5ea9939ea77-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/7e60b929a3b2c011398ee2d2d17db1a98a8d4512-1280x1280.jpg"
20.00,,NO — margin overstated,21.17,50.4,"Aosom","B31-563V00GD",NOT PERMITTED — ask supplier,,4,"Starry LED Wall Lights, Set of 2, Gold 18x15cm","<p>The Led Wall Lamp 2 Pack offers adjustable indoor lighting. Crafted from durable metal and acrylic, the lamps are designed for modern homes and can enhance bedrooms, hallways, and living areas. Each lamp measures 17.5 x 15 x 14.5 cm, making them a space-efficient solution without compromising on style. With adjustable colour temperatures of 3000K, 4000K, and 6500K, you can easily switch up the mood of your space from cosy to vibrant as needed. Designed for wall mounting, these lights are easy to install, arriving with everything required for setup.</p><ul><li>Dimensions: 17.5 x 15 x 14.5 cm</li><li>Weight: 1kg</li><li>Colour: Gold</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",lighting,FILL,1000,42.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-LT-STARRY-001",,,"Kaiku","Gold","","","Modern",17.5,15,14.5,cm,1kg,"https://cdn.sanity.io/images/huh1e45n/production/16b3b1f19c4a9f640b06165c1d8e74fe09142ba1-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/80a644ab768c90e52a505ef9c015a09b8f1ade16-800x800.jpg | https://cdn.sanity.io/images/huh1e45n/production/936c54c9fc4bef399669c025a68dff4e50ed8f1e-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/2eb1275ab208d02fda87b06e49ec11c0d443266e-2000x2000.jpg"
16.80,,NO — margin overstated,17.47,49.9,"AW Dropship","WaterF-24",NOT PERMITTED — ask supplier,37,4,"Mediterranean Cascading Pots Tabletop Water Feature 19x14cm","<p>The Mediterranean Cascading Pots Tabletop Water Feature offers a unique handcrafted design that enhances your home or garden with soothing sounds of flowing water. Emphasising reclaimed materials, this beautiful feature is perfect for those seeking a rustic aesthetic.</p><ul><li>Dimensions: 19 x 14 x 27 cm</li><li>Weight: 1.973kg</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",water-features,FILL,1000,35.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-WATR-MEDITERRANEA-001",5056368360121,,"Kaiku","","","","Rustic",19,14,27,cm,1.973kg,"https://cdn.sanity.io/images/huh1e45n/production/ea29ae53ebabd4c2666f54c8dc2ea82fa8e88670-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/4d189cbe91029c924a702a3c716ea6c29fb71e76-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/019c365d961456ad6916edca6a84bbcdadd307cd-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/7643fe24469f08a27a6c6d21754f8e00a94c8b8d-2000x2000.jpg"
19.29,0.00,yes,19.91,49.8,"AW Dropship","WaterF-01",NOT PERMITTED — ask supplier,19,4,"Tabletop Water Feature - 30cm - Golden Meditating Buddha 30x20cm","<p>The Tabletop Water Feature - 30cm - Golden Meditating Buddha combines artistry and serenity, allowing you to enjoy the calming effects of flowing water. Handcrafted with care, this sculpture not only beautifies your space but brings a sustainable, handcrafted charm into your home.</p><ul><li>Weight: 1.4kg</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",water-features,FILL,1000,40.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-WATR-TABLETOP-001",5056368321290,,"Kaiku","","","","Zen",30,20,,cm,1.4kg,"https://cdn.sanity.io/images/huh1e45n/production/71a9c989cefd22cfa1e4da05f971010cb31324ef-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/7be57504345c884d16ed6aa764a39455b629f9c9-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/85acc4c260d06cf8dde48f8d99363a692e4a6756-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/b7c8d9fbf12201cd43b1c36ebed7afc495af27c4-2000x2000.jpg"
35.94,,NO — margin overstated,35.77,49.0,"Aosom","920-084V80RB",NOT PERMITTED — ask supplier,,4,"Multi-Storage Work Desk with Sliding Keyboard Tray, Brown 80x50cm","<p>The Multi-Storage Work Desk in rustic brown and black features a sliding keyboard tray and multiple shelves for efficient organisation. Crafted from particleboard and steel, it's designed for durability and convenience.</p><ul><li>Dimensions: 80 x 50 x 130 cm</li><li>Weight: 33kg</li><li>Colour: Brown</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",desks,FILL,1000,73.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-DESK-MULTI-001",,,"Kaiku","Brown","","","Contemporary",80,50,130,cm,33kg,"https://cdn.sanity.io/images/huh1e45n/production/428cd6ab12874d0a3c93e1999c0043e59e0a1526-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/c4d773f3fafb646abf77ebbad1245b1e913bc6d3-800x800.jpg | https://cdn.sanity.io/images/huh1e45n/production/f7e324b4c1ea25cf64d799d3d18322cfee9830f3-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/07198858fcc749efac056ed306746e62d1776373-2000x2000.jpg"
5.51,2.99,yes,8.54,48.8,"AW Dropship","PREO-76",NOT PERMITTED — ask supplier,33,3,"Sweet Birch Essential Oil 50ml | Ancient Wisdom","<p>A 50ml bottle of steam-distilled Sweet Birch Essential Oil in amber glass, 0.115kg.</p><ul><li>50ml amber glass bottle protects the oil from light</li><li>Fresh, crisp woodland aroma</li><li>Ideal for ultrasonic diffusers and oil burners</li><li>Suitable for massage blends once diluted in a carrier oil</li><li>Use in homemade candles, soaps and bath products</li><li>Delivered in 2–5 working days, tracked</li></ul><ul><li>Weight: 0.115kg</li><li>Material: Birch, Glass</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",wellness-accessories,FILL,1000,17.50,5,FixedPrice,GTC,Bourne End,SL8 5NF,5,"KK-WA-AW-002",5055796530007,,"Kaiku","","Birch","Sauna","",,,,cm,0.115kg,"https://cdn.sanity.io/images/huh1e45n/production/b019d24d802c983e396eb84687c1f3dde92d6873-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/a9072d6beb0934d7ea5134daf9eef0051f8675e1-1600x1600.jpg | https://cdn.sanity.io/images/huh1e45n/production/520796491e837f80dd4306d60d39df7d811325a1-1600x1600.jpg"
18.11,,NO — margin overstated,17.15,47.6,"Premier Housewares","2200861",NOT PERMITTED — ask supplier,,2,"Maddox Cream Metal White Face Wall Clock 22x8cm","<p>The Maddox Cream Metal White Face Wall Clock features a cream metal finish and a durable design. At H22 x D8 x W22 cm, it combines function with timeless appeal.</p><ul><li>Dimensions: 22 x 8 x 22 cm</li><li>Material: Metal</li><li>Colour: Cream</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",wall-clocks,FILL,1000,36.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-CLK-MADDOX-CRM-001",5018705773032,,"Kaiku","Cream","Metal","","Vintage",22,8,22,cm,,"https://cdn.sanity.io/images/huh1e45n/production/8a65218597b5f3b697fa321a6a9be72b47c85d81-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/a75e9077b49d3a0721f3ceae96e0755c4f409e5e-1280x1280.jpg"
23.44,,NO — margin overstated,20.68,46.0,"Aosom","B30-P003",NOT PERMITTED — ask supplier,,4,"1.2m Dimmable Solar Bollard Lights, Set of 2, Black 15x15cm","<p>This set of two outdoor garden solar post lamps brings a contemporary touch to your garden while being environmentally friendly. Constructed from durable plastic and standing 1.2 metres tall, these black lamps will enhance your outdoor aesthetics. Each lamp features a reliable solar power source, ensuring they are energy-efficient and cost-effective. With automatic sensors, these solar lamps light up at dusk and remain illuminated for 5 to 6 hours. The removable LED lights and clear shade allow for maintenance integration into any garden setting.</p><ul><li>Dimensions: 15 x 15 x 120 cm</li><li>Weight: 0.59kg</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",garden-lighting,FILL,1000,45.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-GARL-DIMMABLE-002",,,"Kaiku","Black","","","Modern",15,15,120,cm,0.59kg,"https://cdn.sanity.io/images/huh1e45n/production/bf6c9bdff47d244b281a3fead228e8c8cc0788c9-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/4b05a8d3263bd4819e9e000402c590d6118ee427-800x800.jpg | https://cdn.sanity.io/images/huh1e45n/production/5552ed3e1cedc671f78c66d107845f778d32a5e6-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/04a853357c6dc3090439bbfcc75e9b4c74c404f1-2000x2000.jpg"
20.38,,NO — margin overstated,17.84,45.7,"Premier Housewares","0507070",NOT PERMITTED — ask supplier,503,3,"Emery Matt Black Wire Basket 30x30cm","<p>The Emery Matt Black Wire Basket, made from iron, combines practicality with minimalist design.</p><ul><li>Tapered design</li><li>Durable iron construction</li><li>Contemporary matte finish</li></ul><ul><li>Dimensions: 30 x 30 x 20.5 cm</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",bathroom-storage,FILL,1000,39.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-BATS-EMERY-002",5018705481340,,"Kaiku","Black","","","Modern",30,30,20.5,cm,,"https://cdn.sanity.io/images/huh1e45n/production/737bb5025bdde50a7888022f3252c2247c8ea736-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/986e239f305e18ff4c0937fca50cd10494dfc47f-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/53afc9399faf113e0b7cf353ed5584c0345a44d2-1280x1280.jpg"
24.15,5.99,yes,25.80,45.3,"AW Dropship","WaterF-14",NOT PERMITTED — ask supplier,33,2,"Tabletop Water Feature - Purple Dragon, Crystal Ball & Water Wheel 18x35cm","<p>This enchanting tabletop water feature combines a purple dragon, crystal ball, and water wheel.</p><ul><li>Dimensions: 18 x 35 x 18 cm</li><li>Weight: 2.4kg</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",water-features,FILL,1000,57.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-WATR-TABLETOP-012",5056368346385,,"Kaiku","","","","Whimsical",18,35,18,cm,2.4kg,"https://cdn.sanity.io/images/huh1e45n/production/4cc89ff290300df2e86710199e7e3dfa8242d920-1083x753.jpg | https://cdn.sanity.io/images/huh1e45n/production/9eb7ddac11ae529ee964a7eb81ca1c96593185c5-2000x2000.jpg"
31.21,,NO — margin overstated,26.70,45.3,"Aosom","02-0302",NOT PERMITTED — ask supplier,,4,"Glass Droplet Pendant Chandelier, Chrome 30x30cm","<p>A crystal pendant chandelier with a polished chrome finish and an adjustable drop, taking a GU10 bulb. 30cm diameter x 120cm and 4.5kg.</p><ul><li>Dimensions: 30 x 30 x 120 cm</li><li>Weight: 4.5kg</li><li>Material: Glass</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",lighting,FILL,1000,59.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-LT-DROPLET-001",,,"Kaiku","","Glass","","Modern",30,30,120,cm,4.5kg,"https://cdn.sanity.io/images/huh1e45n/production/0cc111db8f408745c912772fbab2c5f2b2279bd5-2000x2000.png | https://cdn.sanity.io/images/huh1e45n/production/96d527b510acb17f5acab89986fe76226ae3f481-800x800.png | https://cdn.sanity.io/images/huh1e45n/production/2c0bb00398161bc7709a7820e707be28c6d4b6b4-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/62ecbc18f3be2b1bff4f4bdc96a45e7c7302e0f3-2000x2000.jpg"
15.31,,NO — margin overstated,13.05,45.0,"Premier Housewares","1601842",NOT PERMITTED — ask supplier,,7,"Canyon Grey Lotion Dispenser - 500ml 9x9cm","<p>Standing at 18 cm tall, it adds a modern touch to any bathroom or kitchen countertop.</p><ul><li>Eco-friendly</li><li>Removable pump head</li><li>Sleek design</li></ul><ul><li>Dimensions: 9 x 9 x 18 cm</li><li>Colour: Grey</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",bathroom-accessories,FILL,1000,29.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-BATA-CANYON-010",5018705956565,,"Kaiku","Grey","","","Modern",9,9,18,cm,,"https://cdn.sanity.io/images/huh1e45n/production/2458048bc3a3c6d6063e78d17535a827cde8d594-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/1640bfaac603d75751e810e8a9e4b45a41f41952-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/64753adcdabf2a56464b1dee924ad2a684929061-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/52f097db06b5436b641ef01026efc9f554fef6c8-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/ca20e128ac76eba18fa5507cb94fadc0889383ee-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/4a72eca9e75fb3ef5e49f777edcedec679ef7787-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/6438fab9a030cbbd9024d5fbb36cac999336ade4-1280x1280.jpg"
15.31,,NO — margin overstated,13.05,45.0,"Premier Housewares","1601844",NOT PERMITTED — ask supplier,,7,"Canyon Black Lotion Dispenser - 500ml 9x9cm","<p>The Canyon Black Lotion Dispenser is made from an eco-friendly blend of materials, including bamboo and corn starch. Its dimensions are 9 × 9 × 18 cm.</p><ul><li>Eco-friendly materials</li><li>Sleek black finish</li><li>Removable pump head</li></ul><ul><li>Dimensions: 9 x 9 x 18 cm</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",bathroom-accessories,FILL,1000,29.00,1,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-BATA-CANYON-012",5018705956589,,"Kaiku","Black","","","Modern",9,9,18,cm,,"https://cdn.sanity.io/images/huh1e45n/production/2fbce97c43e2eb8fa0dce126d782e56cd69fd684-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/4f3dcfd1ea811c3fc7e238d566fb5dd1c8a8658a-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/ad0ab41f82b11eb635d1bbd248e11b0effef2007-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/a4588ea959968c2adad87685ba21a1991d3da973-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/fbf8d19ef1e5f0e724b0a27c188881187e400d0b-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/612a96c7854b526f1312693b57f45ac8f2b546b3-1280x1280.jpg | https://cdn.sanity.io/images/huh1e45n/production/25488ad3e2b472b19345156839ccd4a1684cd36b-1280x1280.jpg"
10.00,,NO — margin overstated,8.52,44.8,"AW Dropship","WaterF-08",NOT PERMITTED — ask supplier,59,2,"Tabletop Water Feature - 20cm - Elephant in Love 16x20cm","<p>The Tabletop Water Feature - 20cm - Elephant in Love brings a delightful blend of art and nature to your home.</p><ul><li>Dimensions: 15.5 x 20 x 13 cm</li><li>Weight: 0.81kg</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",water-features,FILL,1000,19.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-WATR-TABLETOP-017",5056368346323,,"Kaiku","","","","Rustic",15.5,20,13,cm,0.81kg,"https://cdn.sanity.io/images/huh1e45n/production/86dbb72665695334a00e937ab4929f0e074582b7-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/4cc89ff290300df2e86710199e7e3dfa8242d920-1083x753.jpg"
20.25,0.00,yes,16.98,44.7,"AW Dropship","WaterF-02",NOT PERMITTED — ask supplier,83,4,"Tabletop Water Feature - 30cm - Golden Buddha & Lotus 30x20cm","<p>Crafted with care, our Tabletop Water Feature - 30cm - Golden Buddha & Lotus adds a serene touch to any setting, combining artistic beauty with the relaxing sound of flowing water.</p><ul><li>Weight: 1.4kg</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",water-features,FILL,1000,38.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-WATR-TABLETOP-002",5056368321306,,"Kaiku","","","","Rustic",30,20,,cm,1.4kg,"https://cdn.sanity.io/images/huh1e45n/production/4c85c03db6b03ad597064851f5ffdaa33a4bc417-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/4cc89ff290300df2e86710199e7e3dfa8242d920-1083x753.jpg | https://cdn.sanity.io/images/huh1e45n/production/e6885555c89735b03383a7dca19f29998901f03b-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/3e696a244ca0c1ae968254afde04c50d35194579-2000x2000.jpg"
20.25,0.00,yes,16.98,44.7,"AW Dropship","WaterF-04",NOT PERMITTED — ask supplier,93,4,"Tabletop Water Feature - 30cm - Golden Buddha & Vitarka Mudra 30x20cm","<p>The Tabletop Water Feature - 30cm - Golden Buddha & Vitarka Mudra offers a unique blend of craftsmanship and tranquillity.</p><ul><li>Weight: 1.4kg</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",water-features,FILL,1000,38.00,5,FixedPrice,GTC,Bourne End,SL8 5NF,14,"KK-WATR-TABLETOP-003",5056368321320,,"Kaiku","","","","Zen",30,20,,cm,1.4kg,"https://cdn.sanity.io/images/huh1e45n/production/d89cd0fe587a0148aefab51fa7a145201d8fc003-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/4cc89ff290300df2e86710199e7e3dfa8242d920-1083x753.jpg | https://cdn.sanity.io/images/huh1e45n/production/3306d0ef61f053655932f4cb8db5b8e806aca807-2000x2000.jpg | https://cdn.sanity.io/images/huh1e45n/production/85acc4c260d06cf8dde48f8d99363a692e4a6756-2000x2000.jpg"
