*Action(SiteID=UK|Country=GB|Currency=GBP|Version=1193),*Category,*Title,*Description,*ConditionID,PicURL,*Quantity,*Format,*StartPrice,*Duration,*Location,PostalCode,CustomLabel,Product:EAN,C:Brand,C:Colour,C:Material,C:Type,ShippingProfileName,ReturnProfileName,PaymentProfileName
Add,FILL-sofas,"Mickleton Cream Chenille Armchair","<p>An armchair in cream chenille on a metal frame, with supportive cushioning. 66 x 76 x 79cm, 17.7kg (24.5kg boxed).</p><ul><li>Dimensions: 66 x 76.2 x 79 cm</li><li>Material: Metal, Fabric, Chenille, Oak</li><li>Colour: Cream, Oak, Natural</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/3eaf0a2e8b0d18e91f5d85f06b52e36aa491b93f-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/5a1db45928318f3ea373600016b84e981364f07b-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/47387edb2d0222cf754dff4652c2bec740679d05-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/48a39ee6d729859dffc7847ca1aceba45eb05cbd-2000x2000.jpg",1,FixedPrice,681.00,GTC,Bourne End,SL8 5NF,"KK-SOFA-MICKLETON-CRM-001",,"Kaiku","Cream","Metal","Sofas",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-bedroom-mirrors,"Nahla Large Mirror With Dimpled Frame","<p>A near-square wall mirror in a dimpled gold-finished frame, 86 x 3 x 82cm and 8kg. Mounting fittings included.</p><ul><li>Dimensions: 3 x 86 x 82 cm</li><li>Material: Glass, Mirrored glass</li><li>Colour: Gold</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/31ac104e40d0260077eff6b60e07e7a790c8b17d-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/543a7cda5553edac3bd3647e2f3cb280db30f96f-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/392e06d293b7fab0690029dc7b60fba3dc826c3d-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/85f5939cc6013ba99f4d90843264ff3fae199959-1600x1600.jpg",1,FixedPrice,119.00,GTC,Bourne End,SL8 5NF,"KK-BEDM-NAHLA-GLD-001",5050140438985,"Kaiku","Gold","Glass","Bedroom Mirrors",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-side-tables,"Neatham End Table","<p>A square end table, 40 x 40 x 60cm and 10kg.</p><ul><li>Dimensions: 40 x 40 x 60 cm</li><li>Material: Faux concrete, Metal</li><li>Colour: Black, Brass, Gold</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/b4450bfec56c8e3a922dbb710a4bb8a85334bad0-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/a92da6069a628fdc8d9d64fd5557d67e89e793de-1333x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/1188735d6b8b8b0336f470200cccf4737b7b50d3-2000x1333.jpg|https://cdn.sanity.io/images/huh1e45n/production/39144ef8e78abd3e6b1603deca12b90056f217fe-2000x2000.jpg",1,FixedPrice,364.00,GTC,Bourne End,SL8 5NF,"KK-ET-NEA-001",,"Kaiku","Black","Faux concrete","Side Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-side-tables,"Norton Black Square End Table","<p>Perfect as a side table, sofa table, bedside table or lamp table, it complements modern homes, luxury apartments, boutique hotels and designer commercial spaces with its timeless architectural design and versatile styling.</p><ul><li>Dimensions: 56 x 56 x 48 cm</li><li>Material: Metal</li><li>Colour: Black</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/2d6d697372ea7c1f58cfb84dee5d27f229ebc652-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/ee611a953088d88c2f85dfaac658a361c1cb5c23-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/23cb7c1f3395a6b37f125ea728070cab9e2db796-2000x2000.jpg|https://cdn.sanity.io/images/huh1e45n/production/89539bce8fa46e22bbbe4602cdd8607fa5a0ad3a-2000x2000.jpg",1,FixedPrice,281.00,GTC,Bourne End,SL8 5NF,"KK-ET-NOR-BLK-001",,"Kaiku","Black","Metal","Side Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-garden-furniture,"Provence Collection Outdoor Bistro Table","<p>A steel outdoor bistro table in a neutral grey finish, 70 x 70 x 72cm and 8.4kg. Arrives fully assembled.</p><ul><li>Dimensions: 70 x 70 x 72 cm</li><li>Material: Metal, Wood</li><li>Colour: Neutral</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/26c1a38901099ba6b7bd3b960b177dd27d097bd4-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/df8bbe155ff054d776e1569f5b694eb724667598-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/c9f863d9e842a4e9c1d1caf2ad30da1f6d861c9f-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/3f6583ab7d51122c2f5101386a4efb48d5918aea-1600x1600.jpg",5,FixedPrice,322.00,GTC,Bourne End,SL8 5NF,"KK-GARF-PROVENCE-NTL-001",5050140451588,"Kaiku","Neutral","Metal","Garden Furniture",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-garden-furniture,"Provence Collection Outdoor Dining Chair","<p>An outdoor dining chair in beige, woven in 5mm round HDPE wicker over a powder-coated aluminium frame with a grade 5 Olefin cushion. 94 x 62 x 69cm and 8kg.</p><ul><li>Dimensions: 94 x 62 x 69 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/adf6047e5179336a82162007b9bac283c8e69a37-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/1fb542ab62f60ae608cd42bc229fad44567cdbda-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/bc89c7bacb98cf54a158d615932272e0e58d46e2-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/462b73a2275368c4beb118629693c18988c03c43-1600x1600.jpg",5,FixedPrice,278.00,GTC,Bourne End,SL8 5NF,"KK-GARF-PROVENCE-002",5050140390481,"Kaiku","","","Garden Furniture",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-coffee-tables,"Romanby Stone Round Coffee Table","<p>A round coffee table with a black and white stone top on a black metal base, 60 x 60 x 45cm.</p><ul><li>Dimensions: 60 x 60 x 45 cm</li><li>Material: Stone</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/30e35478ea40a36c86e7a11c153506f1d734f8a3-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/102ee981ab2869eaf887f73b4fc4bd36c064f5f5-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/1e1be29631590f47012a810376c3fb3eadbd848b-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/1c7a3782720868243c18a8e8354ccc049580cd9c-1600x1600.jpg",5,FixedPrice,212.00,GTC,Bourne End,SL8 5NF,"KK-CT-ROMANBY-001",5050140491683,"Kaiku","","Stone","Coffee Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-shelving,"Saltaire Collection 3-Shelf Unit","<p>A wide three-tier open shelving unit in pine with a grey finish. 153 x 45 x 110cm, 32kg.</p><ul><li>Dimensions: 45 x 153 x 110 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/0631fb017d81b9f175ff34b6e72b1a5a7bf3de0e-1800x1800.jpg|https://cdn.sanity.io/images/huh1e45n/production/34567b32140d2c6d87064f3660e5eca7c8965ddb-1800x1800.jpg",1,FixedPrice,299.00,GTC,Bourne End,SL8 5NF,"KK-SHLV-SALTAIRE-001",5050140310588,"Kaiku","","","Shelving",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-lighting,"Sepia Shadows Squat Table Lamp With Linen Shade","<p>A squat table lamp with a brown metal base in a layered sepia and amber finish, under a natural linen shade. 35 x 35 x 56cm, 1.68kg. Takes an E27 bulb, not included. Partial assembly required.</p><ul><li>Dimensions: 35 x 35 x 56 cm</li><li>Material: Linen</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/1ea3106e46cb2ea65aee5ebdbfca1680b1ca2d9f-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/734e4ef4384fd0cbc79f7811ef63e25d8fa3e51b-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/f95dfbe2d73fc05e0eedcee073bb7f0082db5a35-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/d0b4639903084b727d655256e6638264e337fd74-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/fa5bece5fd6f47eacb4473a440b5868bf7db1d9c-1600x1600.jpg",5,FixedPrice,101.00,GTC,Bourne End,SL8 5NF,"KK-LT-SEPIA-001",5050140468685,"Kaiku","","Linen","Lighting",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-lighting,"Seraphia Table Lamp with Edged Linen Shade","<p>A table lamp with a sculptural brown resin base and an edged linen shade. 35 x 35 x 70cm, 3.5kg.</p><ul><li>Dimensions: 35 x 35 x 70 cm</li><li>Material: Linen</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/97f1139c6eae1db01442d2a8ed59f14141de9ce0-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/e32d8b04a61baa0515a51da5240b11238c759cc4-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/f13d068b17ab8ae7e817e1cac0e53da0f6a89e46-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/bc1449a53c39148d9cb1176540900f984bacdd08-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/9ac74e9cbb54b4ceadb358dc831fb8ebc9cb98c5-1600x1600.jpg",5,FixedPrice,101.00,GTC,Bourne End,SL8 5NF,"KK-LT-SERAPHIA-001",5050140444283,"Kaiku","","Linen","Lighting",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-planters,"Seville Collection Lebes Planter","<p>A decorative ceramic planter in the classical Greek lebes form, with a Mediterranean influence. 17 x 17 x 15cm, 1.25kg.</p><ul><li>Dimensions: 17 x 17 x 15 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/71a604a7ec4e536be5a542aa2f7edce89d4f82d6-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/29da2d417332617a0c094f22ac78ac4524bbae76-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/7cfff05bfcd58941d4f7a0a9b45b378e9d681d28-1600x1600.jpg",1,FixedPrice,31.00,GTC,Bourne End,SL8 5NF,"KK-PLNT-SEVILLE-001",5050140233085,"Kaiku","","","Planters",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-shelving,"Light Up Bookcase","<p>A tall bookcase with integrated shelf lighting. 90 x 38 x 220cm, 63kg. Assembly required.</p><ul><li>Dimensions: 38 x 90 x 220 cm</li><li>Material: Wood</li><li>Colour: Brown</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/11a82ec9b24fd730376db787b5af1c6170f0b448-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/3e9f27c9276dbdf4b1fe0b1d1b3914c58f786ff3-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/329d922d77501fcf737a37fcb382246efbd247ec-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/c4742b4b325e5d6e0467db39b867f05a33559a14-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/c14aebf6759737cdfea483d01d0fc73537dc3d06-1600x1600.jpg",5,FixedPrice,995.00,GTC,Bourne End,SL8 5NF,"KK-SHLV-UP-BRN-001",5050140465288,"Kaiku","Brown","Wood","Shelving",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-planters,"Siena Brown Round Ribbed Planter","<p>A wide, low ceramic planter in a weathered brown finish with horizontal ribbing. 41 x 41 x 19cm, 8kg. Suitable for indoor or outdoor use.</p><ul><li>Dimensions: 41 x 41 x 19 cm</li><li>Colour: Brown</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/c5c2ece78699faba5ec526f2a996c7eaae0d13df-1800x1800.jpg|https://cdn.sanity.io/images/huh1e45n/production/02660bf884b2cc89e915dbd679051570ecdff86b-1800x1800.jpg|https://cdn.sanity.io/images/huh1e45n/production/3a1163a7fedc26b9c814a06ac059e2142f482e58-1800x1800.jpg",1,FixedPrice,67.00,GTC,Bourne End,SL8 5NF,"KK-PLNT-SIENA-001",5050140329382,"Kaiku","Brown","","Planters",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-planters,"Small Blue Flora Planter Pot","<p>A small glazed ceramic planter with a blue and white botanical pattern, 16 x 16 x 14cm and 1kg. Plants are not included.</p><ul><li>Dimensions: 16 x 16 x 14 cm</li><li>Colour: Blue</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/b34a154a5e0767c2fcedcdccb0d122535de49aec-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/a7f077dd51b3d506f5222301f845ff505f56949b-1600x1600.jpg",1,FixedPrice,23.00,GTC,Bourne End,SL8 5NF,"KK-PLNT-BLUE-001",5050140472484,"Kaiku","Blue","","Planters",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-lighting,"Solenne Table Lamp with Edged Linen Shade","<p>A large statement table lamp with a sculptural brown resin base and an edged linen shade. 41 x 41 x 79cm, 4kg.</p><ul><li>Dimensions: 41 x 41 x 79 cm</li><li>Material: Linen</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/bd5658d66058dd3ec3fce5a7b60a273a749bfe15-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/5ac5fd0fbdf752e19d2768eb97364fb7fd91e803-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/9b6687ce47086ebbe1e32bf7e659a5a7f9ed9a4f-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/82908824cf2cbef15673764940eae26c7e11e5b5-1600x1600.jpg",5,FixedPrice,118.00,GTC,Bourne End,SL8 5NF,"KK-LT-SOLENNE-001",5050140444085,"Kaiku","","Linen","Lighting",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-sofas,"Sorelle Two Seater Sofa with Cushions","<p>A two-seater sofa in textured white fabric on a metal construction, supplied with cushions. 197 x 97 x 72cm, 39.9kg.</p><ul><li>Dimensions: 97 x 197 x 72 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/6270d244dff6ab55887b8fe0f43beb56500f1e4d-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/50e1cf12ea8336a0097eeceb369ff73e4279e808-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/862533a35a2ec407e10d096619c820ff35bef809-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/0ab267eeeefa8ba8e89a9288eb77fc3bbcb96b62-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/d9340342226ca232c1775547abaf91392e281f68-1600x1600.jpg",5,FixedPrice,1088.00,GTC,Bourne End,SL8 5NF,"KK-SOFA-SORELLE-001",5050140437087,"Kaiku","","","Sofas",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-lighting,"Symi Slim Table Lamp","<p>A handcrafted table lamp with a slim white wooden base with distressed edges, under a linen shade. 22 x 22 x 45cm, 0.72kg. Takes an E14 bulb, not included.</p><ul><li>Dimensions: 22 x 22 x 45 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/5689dae8a11aaa0495fd974b96b238b34c52d9a1-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/9cacd663c6f7eec87d1d217db2ad42ec7035194e-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/fcfc0dba40fd562de54c4b2466391488578b75a4-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/07f0abbb06c3ed91d419139963164592598a04b3-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/1c3e873805e9ed9188fb91faf4c0cc3da6ca4a33-1600x1600.jpg",5,FixedPrice,51.00,GTC,Bourne End,SL8 5NF,"KK-LT-SYMI-001",5050140855492,"Kaiku","","","Lighting",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-planters,"Tarn Large Pot with Handles","<p>A large white ceramic pot with two integrated handles, 32 x 27 x 26cm and 4.9kg. Watertight, so it takes fresh flowers as well as dried. Indoor use only. Flowers not included.</p><ul><li>Dimensions: 32 x 27 x 26 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/c40abad45672080ffbd8aa7f6ff4441172c62126-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/1bbdc3271c9884880a8f820c90d71cd9c831e99f-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/c4678b10fc43475d2dbe6f87a9a7887ee45969b6-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/b56c9dac19176fcc4cf93b296a61effa6f7946d2-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/961f6870598525824d6dfb0ee650c38ccdf5d97e-1600x1600.jpg",5,FixedPrice,56.00,GTC,Bourne End,SL8 5NF,"KK-PLNT-TARN-001",5050140462188,"Kaiku","","","Planters",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-lighting,"Teos Table Lamp","<p>A table lamp with a handcrafted wooden base in a light whitewash under a linen shade. 25 x 25 x 53cm, 2.5kg. Takes an E27 bulb, not included.</p><ul><li>Dimensions: 25 x 25 x 53 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/472027ab041bc43c65db1ea5ce5183495de7dfa3-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/23c3b7245850792ff372b11ffc4a5079c14798eb-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/4186d426528a50fb8c22c04e15c0adad678691a4-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/bd05795b27b082c96cb36d983d1e69afe1af2785-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/f84d8d2df8876df8d8b30927a68845ead7163a3e-1600x1600.jpg",5,FixedPrice,51.00,GTC,Bourne End,SL8 5NF,"KK-TL-TEOS-001",5050140628898,"Kaiku","","","Lighting",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-console-tables,"Camden Half Moon 3 Tier Table","<p>A half-moon console table in grey wood with three tiers of display space. 71 x 33 x 76cm, 8.5kg. Part of the Camden collection.</p><ul><li>Dimensions: 33 x 71 x 76 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/6d068ff62458e744041d295d7d3b5854d97e5927-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/8d3e0b8c9e4c668fc19cac3023d4fe69cc4f2dad-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/f94557aab6548105a0a04986b0451b1cf8c83c68-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/d4416af01815598b8d2cb5a9d92369521eaf9fc1-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/874c1048ec39dbdd74145c9b5b2bf1c20ddc8453-1600x1600.jpg",5,FixedPrice,127.00,GTC,Bourne End,SL8 5NF,"KK-CONT-CAMDEN-001",5050140395189,"Kaiku","","","Console Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-side-tables,"Camden One Drawer Side Table","<p>A wooden side table in grey with one drawer, 50 x 38 x 75cm and 8.5kg. Part of the Camden collection.</p><ul><li>Dimensions: 38 x 50 x 75 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/30583546861e140ef750f48a2049ab4fedaf8129-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/873cd07f827685064f08a6cac2222f256cd49dda-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/ec8d023d5050f28583f14c2ef2fa8e9d6027a7c2-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/c2e8cd1f71bf42dac63fb6259f60e5e4d87349b1-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/963340043b6d30e9fa81b09b8cd1487b5b32f2d7-1600x1600.jpg",5,FixedPrice,154.00,GTC,Bourne End,SL8 5NF,"KK-ST-CAMDEN-001",5050140395387,"Kaiku","","","Side Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-side-tables,"Camden Round Side Table","<p>A round wooden side table in grey, 45 x 45 x 60cm and 5kg. Part of the Camden collection.</p><ul><li>Dimensions: 45 x 45 x 60 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/0d626ef5d287be7e171ec3358ff1a109155892ee-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/11fe8b785cdc3486afb7f9ecddd0ac7ab8bcdf3b-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/bb99b03a7f5203ef0282890396b45f13b5634058-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/454070295992808791cf8a3c0985d0a517aff802-1600x1600.jpg",5,FixedPrice,92.00,GTC,Bourne End,SL8 5NF,"KK-ST-CAMDEN-RND-001",,"Kaiku","","","Side Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-sofas,"Rutland Rectangular Bench","<p>A rectangular wooden bench in a warm brown finish, 160 x 40 x 45cm and 21.5kg. Part of the Rutland collection.</p><ul><li>Dimensions: 40 x 160 x 45 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/b5015c85a909f15e9ac39b95539fcd03dfaad7ae-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/95430252dac224fdd5342ca06e8c29fbfca7bc8d-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/6e435a95c710c1260ce0e07fd0374df54cfe2d48-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/0c3b8a9b3d01fd7f172f4874fae3ee7630a20123-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/952f917b83441909ee15ff2cc33d6c0788407d83-1600x1600.jpg",2,FixedPrice,272.00,GTC,Bourne End,SL8 5NF,"KK-SOFA-RUTLAND-001",,"Kaiku","","","Sofas",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-side-tables,"Rutland Side Table","<p>A square wooden side table in a warm brown finish, 60 x 60 x 60cm and 16kg. Part of the Rutland collection.</p><ul><li>Dimensions: 60 x 60 x 60 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/2ab49ce1edcbfb5012e32b28e5ff9ec54339467f-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/760942036c4eaa543193875939cd5211aa05e6a7-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/165bd0cda23272da22b163bdddcdf9eaa76e20a6-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/9256efe6d255eee77d8096c87e4f3c86de43f4dc-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/1c032f358286c33b070ed296053b0669df145394-1600x1600.jpg",5,FixedPrice,247.00,GTC,Bourne End,SL8 5NF,"KK-ST-RUTLAND-001",,"Kaiku","","","Side Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-side-tables,"Serene One Drawer Side Table","<p>A wooden side table in a warm brown finish with one drawer. 48 x 43 x 59cm, 7.7kg. Part of the Serene collection.</p><ul><li>Dimensions: 43 x 48 x 59 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/47ca29c2385ceb59a745dc0e5552bc31433c3f7e-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/84864b6a65a86fdb05b1c4fa673572d874b31dd6-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/c5508677eaaa05c98fe5a326a0598d9799f0cc30-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/574c03fa29a3962de437355697562afbe1aca30c-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/a4dc3bf30c07083007245fde2bcb4d59520a70da-1600x1600.jpg",5,FixedPrice,189.00,GTC,Bourne End,SL8 5NF,"KK-ST-SERENE-001",,"Kaiku","","","Side Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
Add,FILL-bedside-tables,"Serene Three Drawer Bedside Table","<p>A wooden bedside table in a distressed grey finish with three drawers. 48 x 43 x 59cm, 10kg. Part of the Serene collection.</p><ul><li>Dimensions: 43 x 48 x 59 cm</li></ul><p>Free UK delivery. Sold by Kaiku.</p>",1000,"https://cdn.sanity.io/images/huh1e45n/production/6f15b53e4738c55403201fc2f7e5f2740ed9717b-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/bccff62d1076cd341023a207e14c2fc29b6e260b-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/593ec5a3167f16eacfc22560e7074a5738293e40-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/5db59c41c922eb02f8db409e3c7159dae7c11c73-1600x1600.jpg|https://cdn.sanity.io/images/huh1e45n/production/ed43abfc9ac942badc84936abb204d707f87c5a6-1600x1600.jpg",5,FixedPrice,234.00,GTC,Bourne End,SL8 5NF,"KK-BEDT-SERENE-001",,"Kaiku","","","Bedside Tables",FILL-shipping-policy-name,FILL-return-policy-name,FILL-payment-policy-name
